Cruise	Station	Type	mon/day/yr	hh:mm	Lon[°E]	Lat[°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[PSU]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	Chl_a_corr[mg/m^3]	QF	b_bp700[1/m]	QF	b_bp_corr[1/m]	QF	POC[mmol/m^3]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF	TALK_LIAR[µmol/kg]	QF	DIC_LIAR[µmol/kg]	QF	pCO2_LIAR[µatm]	QF
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	310.75	0	1.0134	0	34.6997	0	27.804	0	307.455	0	192.46	0	56.7	0	33.71	8	0.0072	0	0.0072	0	0.000222	1	-1E+10	1	0.83	1	7.9051	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	300.85	0	1.0073	0	34.6976	0	27.803	0	297.667	0	192.69	0	56.7	0	33.69	8	0.0072	0	0.0072	0	0.000233	1	-1E+10	1	0.86	1	7.9067	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	290.93	0	1.0214	0	34.6973	0	27.802	0	287.859	0	192.59	0	56.7	0	33.61	8	0.0036	0	0.0036	0	0.000256	1	-1E+10	1	0.92	1	7.9063	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	281.52	0	1.0346	0	34.6978	0	27.801	0	278.554	0	192.35	0	56.6	0	33.78	8	0.0036	0	0.0036	0	0.000267	1	-1E+10	1	0.95	1	7.9052	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	271.35	0	1.0508	0	34.6977	0	27.800	0	268.498	0	191.47	0	56.4	0	33.63	8	0.0000	0	0.0000	0	0.000233	1	-1E+10	1	0.86	1	7.9047	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	261.26	0	1.0638	0	34.6969	0	27.798	0	258.520	0	191.23	0	56.4	0	33.79	8	0.0000	0	0.0000	0	0.000233	1	-1E+10	1	0.86	1	7.9045	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	251.73	0	1.0740	0	34.6962	0	27.797	0	249.096	0	190.90	0	56.3	0	33.67	8	0.0072	0	0.0072	0	0.000222	1	-1E+10	1	0.83	1	7.9041	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	241.72	0	1.0905	0	34.6960	0	27.796	0	239.197	0	190.36	0	56.1	0	33.77	8	0.0072	0	0.0072	0	0.000233	1	-1E+10	1	0.86	1	7.9037	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	229.80	0	1.1004	0	34.6951	0	27.794	0	227.408	0	189.98	0	56.0	0	33.97	8	0.0036	0	0.0036	0	0.000233	1	-1E+10	1	0.86	1	7.9029	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	220.87	0	1.1102	0	34.6950	0	27.794	0	218.575	0	190.35	0	56.2	0	33.84	8	0.0000	0	0.0000	0	0.000267	1	-1E+10	1	0.95	1	7.9043	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	210.97	0	1.1106	0	34.6934	0	27.792	0	208.783	0	189.82	0	56.0	0	33.87	8	0.0036	0	0.0036	0	0.000233	1	-1E+10	1	0.86	1	7.9023	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	201.03	0	1.1189	0	34.6928	0	27.791	0	198.951	0	189.84	0	56.0	0	34.06	8	0.0036	0	0.0036	0	0.000233	1	-1E+10	1	0.86	1	7.8994	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	191.41	0	1.1273	0	34.6920	0	27.790	0	189.435	0	188.99	0	55.8	0	33.99	8	0.0036	0	0.0036	0	0.000245	1	-1E+10	1	0.89	1	7.8991	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	180.96	0	1.1301	0	34.6905	0	27.788	0	179.097	0	188.13	0	55.5	0	33.89	8	0.0000	0	0.0000	0	0.000233	1	-1E+10	1	0.86	1	7.8979	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	171.45	0	1.1324	0	34.6884	0	27.787	0	169.689	0	188.24	0	55.6	0	34.18	8	0.0000	0	0.0000	0	0.000233	1	-1E+10	1	0.86	1	7.8955	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	161.25	0	1.1332	0	34.6864	0	27.785	0	159.598	0	187.23	0	55.3	0	34.11	8	0.0036	0	0.0036	0	0.000222	1	-1E+10	1	0.83	1	7.8951	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	151.25	0	1.1326	0	34.6839	0	27.783	0	149.704	0	187.03	0	55.2	0	34.14	8	0.0036	0	0.0036	0	0.000245	1	-1E+10	1	0.89	1	7.8952	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	141.19	0	1.1412	0	34.6823	0	27.781	0	139.750	0	186.90	0	55.2	0	34.14	8	0.0036	0	0.0036	0	0.000245	1	-1E+10	1	0.89	1	7.8951	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	131.47	0	1.1372	0	34.6795	0	27.779	0	130.132	0	186.86	0	55.2	0	34.21	8	0.0036	0	0.0036	0	0.000245	1	-1E+10	1	0.89	1	7.8940	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	121.15	0	1.1374	0	34.6761	0	27.776	0	119.920	0	186.74	0	55.1	0	34.32	8	0.0144	0	0.0144	0	0.000245	1	-1E+10	1	0.89	1	7.8919	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	111.75	0	1.1163	0	34.6717	0	27.774	0	110.618	0	186.69	0	55.1	0	34.30	8	0.0252	0	0.0252	0	0.000494	1	-1E+10	1	1.54	1	7.8914	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	101.03	0	1.0533	0	34.6625	0	27.771	0	100.009	0	186.97	0	55.1	0	34.53	8	0.0648	0	0.0648	0	0.000267	1	-1E+10	1	0.95	1	7.8903	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	94.99	0	0.9929	0	34.6526	0	27.767	0	94.032	0	187.92	0	55.3	0	34.42	8	0.0972	0	0.0972	0	0.000335	1	-1E+10	1	1.12	1	7.8915	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	88.87	0	0.9666	0	34.6537	0	27.770	0	87.975	0	188.30	0	55.3	0	34.40	8	0.1152	0	0.1152	0	0.000324	1	-1E+10	1	1.10	1	7.8921	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	83.05	0	0.9207	0	34.6477	0	27.768	0	82.215	0	189.08	0	55.5	0	34.61	8	0.1476	0	0.1476	0	0.000346	1	-1E+10	1	1.15	1	7.8926	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	77.34	0	0.8131	0	34.6364	0	27.766	0	76.563	0	191.11	0	55.9	0	34.33	8	0.1872	0	0.1872	0	0.000392	1	-1E+10	1	1.27	1	7.9000	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	71.81	0	0.4193	0	34.5776	0	27.742	0	71.090	0	197.37	0	57.2	0	33.63	8	0.2628	0	0.2628	0	0.000459	1	-1E+10	1	1.45	1	7.9205	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	66.56	0	-0.1014	0	34.5191	0	27.723	0	65.893	0	212.57	0	60.7	0	33.15	8	0.3636	0	0.3636	0	0.000571	1	-1E+10	1	1.74	1	7.9440	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	62.14	0	-1.1177	0	34.4093	0	27.679	0	61.518	0	233.06	0	64.7	0	32.30	8	0.4248	0	0.4248	0	0.000671	1	-1E+10	1	2.00	1	7.9732	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	58.62	0	-1.3068	0	34.3414	0	27.631	0	58.034	0	249.51	0	68.9	0	32.34	8	0.8640	0	0.8640	0	0.000773	1	-1E+10	1	2.26	1	7.9756	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	56.11	0	-1.3659	0	34.3123	0	27.609	0	55.549	0	254.45	0	70.2	0	32.49	8	0.6984	0	0.6984	0	0.001023	1	-1E+10	1	2.91	1	7.9805	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	51.83	0	-1.6429	0	34.2001	0	27.526	0	51.312	0	262.99	0	71.9	0	32.16	8	0.5544	0	0.5544	0	0.000841	1	-1E+10	1	2.44	1	7.9865	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	46.48	0	-1.7429	0	34.1451	0	27.484	0	46.017	0	268.98	0	73.3	0	32.29	8	0.9432	0	0.9432	0	0.001555	1	-1E+10	1	4.30	1	7.9915	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	41.34	0	-1.7322	0	34.0677	0	27.421	0	40.928	0	272.93	0	74.4	0	31.76	8	0.5724	0	0.5724	0	0.000886	1	-1E+10	1	2.56	1	8.0014	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	36.85	0	-1.7333	0	33.9902	0	27.358	0	36.483	0	279.16	0	76.0	0	31.81	8	0.6552	0	0.6552	0	0.001091	1	-1E+10	1	3.09	1	8.0061	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	31.47	0	-1.7249	0	33.9698	0	27.341	0	31.157	0	283.68	0	77.3	0	31.49	8	0.5760	0	0.5760	0	0.001068	1	-1E+10	1	3.03	1	8.0098	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	26.31	0	-1.7105	0	33.9078	0	27.291	0	26.049	0	286.57	0	78.1	0	31.36	8	0.5760	0	0.5760	0	0.000966	1	-1E+10	1	2.77	1	8.0144	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	21.42	0	-1.6698	0	33.8768	0	27.264	0	21.208	0	292.08	0	79.6	0	31.30	8	0.4428	0	0.4428	0	0.000932	1	-1E+10	1	2.68	1	8.0166	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	16.88	0	-1.6605	0	33.8680	0	27.257	0	16.713	0	293.25	0	80.0	0	31.14	8	0.4500	0	0.4500	0	0.000989	1	-1E+10	1	2.82	1	8.0215	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	11.88	0	-1.6140	0	33.5553	0	27.002	0	11.763	0	306.26	0	83.4	0	30.52	8	0.5184	4	0.5148	4	0.001035	1	-1E+10	1	2.95	1	8.0294	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1	7.49	0	-1.6041	0	33.5284	0	26.979	0	7.416	0	310.50	0	84.6	0	30.47	8	0.5148	4	0.5148	4	0.001716	1	-1E+10	1	4.72	1	8.0325	0	-1e10	1	 -1e10	1	 -1e10	1	 -1e10	1
5904471	2	C	12/31/2014	22:20	-1e10	-1e10	1																																				
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	1698.37	0	0.1725	0	34.6739	0	27.838	0	1674.683	0	209.90	0	60.5	0	33.78	0	0.0000	0	0.0000	0	0.000197	1	-1E+10	1	0.77	1	7.8821	0	7.5877	0	2357	0	2263	0	482.0	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	1598.54	0	0.2126	0	34.6755	0	27.837	0	1576.616	0	208.76	0	60.2	0	33.73	0	0.0036	0	0.0012	0	0.000186	1	-1E+10	1	0.74	1	7.8828	0	7.5852	0	2357	0	2264	0	486.9	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	1499.41	0	0.2565	0	34.6778	0	27.836	0	1479.192	0	205.10	0	59.2	0	33.97	0	0.0000	0	0.0000	0	0.000197	1	-1E+10	1	0.77	1	7.8802	0	7.5798	0	2357	0	2266	0	496.1	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	1399.57	0	0.2999	0	34.6792	0	27.835	0	1381.025	0	205.43	0	59.4	0	33.76	0	0.0000	0	0.0000	0	0.000197	1	-1E+10	1	0.77	1	7.8852	0	7.5812	0	2357	0	2266	0	495.8	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	1298.83	0	0.3395	0	34.6815	0	27.834	0	1281.926	0	203.17	0	58.8	0	33.98	0	0.0036	0	0.0012	0	0.000198	1	-1E+10	1	0.77	1	7.8875	0	7.5800	0	2357	0	2266	0	499.1	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	1198.58	0	0.3782	0	34.6830	0	27.833	0	1183.262	0	201.59	0	58.4	0	33.95	0	0.0072	0	0.0024	0	0.000198	1	-1E+10	1	0.77	1	7.8866	0	7.5760	0	2357	0	2268	0	506.3	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	1099.44	0	0.4218	0	34.6845	0	27.831	0	1085.645	0	201.26	0	58.3	0	33.69	0	0.0036	0	0.0012	0	0.000198	1	-1E+10	1	0.77	1	7.8908	0	7.5767	0	2357	0	2267	0	507.0	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	999.16	0	0.4702	0	34.6862	0	27.829	0	986.859	0	200.09	0	58.1	0	33.69	0	0.0000	0	0.0000	0	0.000198	1	-1E+10	1	0.77	1	7.8950	0	7.5774	0	2357	0	2267	0	507.8	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	951.54	0	0.4902	0	34.6868	0	27.829	0	939.932	0	198.74	0	57.7	0	33.58	0	0.0000	0	0.0000	0	0.000221	1	-1E+10	1	0.83	1	7.8907	0	7.5722	0	2357	0	2269	0	516.2	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	901.23	0	0.5120	0	34.6869	0	27.827	0	890.343	0	197.26	0	57.3	0	33.69	0	0.0000	0	0.0000	0	0.000209	1	-1E+10	1	0.80	1	7.8906	0	7.5705	0	2357	0	2270	0	519.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	851.62	0	0.5426	0	34.6886	0	27.827	0	841.432	0	198.31	0	57.7	0	33.62	0	0.0036	0	0.0012	0	0.000221	1	-1E+10	1	0.83	1	7.8949	0	7.5729	0	2356	0	2268	0	517.0	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	801.52	0	0.5704	0	34.6896	0	27.826	0	792.026	0	197.69	0	57.5	0	33.55	0	0.0072	0	0.0024	0	0.000209	1	-1E+10	1	0.80	1	7.8957	0	7.5722	0	2356	0	2268	0	519.1	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	751.46	0	0.6023	0	34.6905	0	27.824	0	742.648	0	197.38	0	57.5	0	33.52	0	0.0072	0	0.0024	0	0.000198	1	-1E+10	1	0.77	1	7.8983	0	7.5731	0	2356	0	2268	0	518.8	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	700.87	0	0.6424	0	34.6926	0	27.823	0	692.735	0	197.55	0	57.6	0	33.41	0	0.0036	0	0.0012	0	0.000221	1	-1E+10	1	0.83	1	7.9013	0	7.5745	0	2356	0	2267	0	518.1	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	651.20	0	0.6759	0	34.6932	0	27.822	0	643.718	0	197.28	0	57.6	0	33.40	0	0.0000	0	0.0000	0	0.000210	1	-1E+10	1	0.80	1	7.9022	0	7.5739	0	2355	0	2267	0	520.0	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	601.38	0	0.7110	0	34.6931	0	27.819	0	594.542	0	196.11	0	57.3	0	33.42	0	0.0000	0	0.0000	0	0.000221	1	-1E+10	1	0.83	1	7.9025	0	7.5729	0	2355	0	2266	0	522.6	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	550.78	0	0.7653	0	34.6959	0	27.818	0	544.583	0	196.44	0	57.5	0	33.10	0	0.0000	0	0.0000	0	0.000221	1	-1E+10	1	0.83	1	7.9073	0	7.5761	0	2354	0	2265	0	519.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	500.76	0	0.8116	0	34.6971	0	27.816	0	495.186	0	195.77	0	57.3	0	33.16	0	0.0036	0	0.0012	0	0.000210	1	-1E+10	1	0.80	1	7.9081	0	7.5755	0	2354	0	2264	0	521.6	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	451.45	0	0.8581	0	34.6980	0	27.813	0	446.478	0	194.94	0	57.2	0	33.05	0	0.0036	0	0.0012	0	0.000221	1	-1E+10	1	0.83	1	7.9098	0	7.5760	0	2353	0	2264	0	522.4	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	401.67	0	0.9122	0	34.6991	0	27.811	0	397.293	0	194.04	0	57.0	0	32.86	0	0.0000	0	0.0000	0	0.000244	1	-1E+10	1	0.89	1	7.9087	0	7.5739	0	2353	0	2264	0	527.0	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	381.08	0	0.9339	0	34.6994	0	27.809	0	376.946	0	193.79	0	56.9	0	33.03	0	0.0036	0	0.0012	0	0.000233	1	-1E+10	1	0.86	1	7.9095	0	7.5741	0	2353	0	2264	0	527.3	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	361.35	0	0.9531	0	34.6992	0	27.808	0	357.447	0	193.28	0	56.8	0	32.99	0	0.0036	0	0.0012	0	0.000233	1	-1E+10	1	0.86	1	7.9103	0	7.5743	0	2353	0	2264	0	527.6	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	351.52	0	0.9634	0	34.6991	0	27.807	0	347.732	0	193.50	0	56.9	0	33.02	0	0.0108	0	0.0036	0	0.000244	1	-1E+10	1	0.89	1	7.9077	0	7.5718	0	2352	0	2265	0	531.6	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	341.24	0	0.9730	0	34.6981	0	27.806	0	337.571	0	192.61	0	56.6	0	32.95	0	0.0036	0	0.0012	0	0.000256	1	-1E+10	1	0.92	1	7.9083	0	7.5721	0	2352	0	2265	0	531.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	330.92	0	0.9892	0	34.6994	0	27.806	0	327.370	0	192.43	0	56.6	0	33.11	0	0.0036	0	0.0012	0	0.000244	1	-1E+10	1	0.89	1	7.9068	0	7.5706	0	2352	0	2265	0	534.1	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	321.12	0	0.9961	0	34.6987	0	27.805	0	317.683	0	192.74	0	56.7	0	33.10	0	0.0036	0	0.0012	0	0.000256	1	-1E+10	1	0.92	1	7.9085	0	7.5719	0	2352	0	2265	0	532.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	311.52	0	1.0110	0	34.6986	0	27.803	0	308.193	0	192.42	0	56.6	0	33.13	0	0.0036	0	0.0012	0	0.000244	1	-1E+10	1	0.89	1	7.9077	0	7.5710	0	2352	0	2265	0	534.2	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	300.88	0	1.0206	0	34.6981	0	27.802	0	297.674	0	192.25	0	56.6	0	33.01	0	0.0000	0	0.0000	0	0.000278	1	-1E+10	1	0.98	1	7.9069	0	7.5701	0	2352	0	2265	0	535.9	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	291.73	0	1.0102	0	34.6964	0	27.802	0	288.628	0	191.54	0	56.4	0	33.17	0	0.0000	0	0.0000	0	0.000256	1	-1E+10	1	0.92	1	7.9069	0	7.5695	0	2352	0	2265	0	536.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	280.92	0	1.0353	0	34.6974	0	27.801	0	277.940	0	191.26	0	56.3	0	33.11	0	0.0000	0	0.0000	0	0.000244	1	-1E+10	1	0.89	1	7.9079	0	7.5704	0	2352	0	2265	0	535.9	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	270.92	0	1.0592	0	34.6976	0	27.799	0	268.053	0	190.94	0	56.3	0	33.19	0	0.0000	0	0.0000	0	0.000267	1	-1E+10	1	0.95	1	7.9064	0	7.5690	0	2352	0	2265	0	538.6	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	261.50	0	1.0757	0	34.6972	0	27.798	0	258.738	0	190.76	0	56.2	0	33.17	0	0.0036	0	0.0012	0	0.000324	1	-1E+10	1	1.10	1	7.9065	0	7.5690	0	2352	0	2265	0	539.1	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	251.42	0	1.0831	0	34.6970	0	27.797	0	248.771	0	190.47	0	56.2	0	33.10	0	0.0036	0	0.0012	0	0.000256	1	-1E+10	1	0.92	1	7.9058	0	7.5681	0	2352	0	2266	0	540.6	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	239.31	0	1.0977	0	34.6961	0	27.795	0	236.795	0	190.03	0	56.1	0	33.31	0	0.0036	0	0.0012	0	0.000245	1	-1E+10	1	0.89	1	7.9045	0	7.5667	0	2351	0	2265	0	543.1	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	231.45	0	1.0887	0	34.6938	0	27.794	0	229.022	0	190.21	0	56.1	0	33.27	0	0.0036	0	0.0012	0	0.000256	1	-1E+10	1	0.92	1	7.9034	0	7.5653	0	2351	0	2266	0	545.0	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	221.38	0	1.1118	0	34.6941	0	27.793	0	219.063	0	189.63	0	56.0	0	33.29	0	0.0036	0	0.0012	0	0.000256	1	-1E+10	1	0.92	1	7.9020	0	7.5640	0	2350	0	2266	0	547.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	211.22	0	1.1160	0	34.6928	0	27.791	0	209.015	0	189.22	0	55.8	0	33.31	0	0.0072	0	0.0024	0	0.000222	1	-1E+10	1	0.83	1	7.9014	0	7.5631	0	2350	0	2266	0	548.9	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	201.57	0	1.1196	0	34.6919	0	27.790	0	199.470	0	188.75	0	55.7	0	33.37	0	0.0036	0	0.0012	0	0.000267	1	-1E+10	1	0.95	1	7.8985	0	7.5602	0	2350	0	2266	0	553.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	191.00	0	1.0973	0	34.6886	0	27.789	0	189.015	0	187.89	0	55.4	0	33.48	0	0.0000	0	0.0000	0	0.000256	1	-1E+10	1	0.92	1	7.8996	0	7.5604	0	2349	0	2266	0	552.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	181.41	0	1.1213	0	34.6884	0	27.787	0	179.529	0	188.15	0	55.5	0	33.53	0	0.0000	0	0.0000	0	0.000279	1	-1E+10	1	0.98	1	7.8990	0	7.5599	0	2349	0	2266	0	554.0	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	171.32	0	1.1237	0	34.6867	0	27.786	0	169.548	0	187.10	0	55.2	0	33.51	0	0.0000	0	0.0000	0	0.000245	1	-1E+10	1	0.89	1	7.8973	0	7.5581	0	2349	0	2266	0	556.9	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	161.46	0	1.1356	0	34.6861	0	27.785	0	159.793	0	187.22	0	55.3	0	33.66	0	0.0036	0	0.0012	0	0.000256	1	-1E+10	1	0.92	1	7.8961	0	7.5568	0	2349	0	2267	0	559.2	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	151.48	0	1.1369	0	34.6839	0	27.783	0	149.920	0	186.24	0	55.0	0	33.52	0	0.0000	0	0.0000	0	0.000267	1	-1E+10	1	0.95	1	7.8960	0	7.5563	0	2348	0	2266	0	560.0	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	141.14	0	1.1342	0	34.6818	0	27.781	0	139.690	0	187.03	0	55.2	0	33.77	0	0.0036	0	0.0012	0	0.000233	1	-1E+10	1	0.86	1	7.8962	0	7.5560	0	2349	0	2267	0	560.5	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	131.10	0	1.1339	0	34.6793	0	27.779	0	129.756	0	186.55	0	55.1	0	33.75	0	0.0036	0	0.0012	0	0.000245	1	-1E+10	1	0.89	1	7.8960	0	7.5555	0	2348	0	2267	0	561.3	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	121.10	0	1.1268	0	34.6748	0	27.776	0	119.862	0	186.28	0	55.0	0	33.75	0	0.0288	0	0.0096	0	0.000267	1	-1E+10	1	0.95	1	7.8937	0	7.5530	0	2348	0	2267	0	564.9	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	111.53	0	1.0963	0	34.6696	0	27.774	0	110.392	0	186.28	0	54.9	0	33.81	0	0.0504	0	0.0168	0	0.000267	1	-1E+10	1	0.95	1	7.8942	0	7.5527	0	2347	0	2266	0	564.6	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	101.24	0	1.0326	0	34.6618	0	27.772	0	100.210	0	186.86	0	55.0	0	33.90	0	0.1260	0	0.0420	0	0.000392	1	-1E+10	1	1.27	1	7.8937	0	7.5510	0	2346	0	2266	0	565.6	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	95.17	0	0.9814	0	34.6563	0	27.771	0	94.203	0	187.53	0	55.1	0	33.77	0	0.1620	0	0.0540	0	0.000403	1	-1E+10	1	1.30	1	7.8955	0	7.5516	0	2345	0	2265	0	563.3	0
5904471	3	C	01/11/2015	04:20	359.968	-66.945	0	89.49	0	0.9698	0	34.6510	0	27.767	0	88.582	0	188.64	0	55.4	0	33.73	0	0.1800	0	0.0600	0	0.000437	1	-1E+10	1	1.39	1	7.8946	0	7.5504	0	2345	0	2265	0	564.8	0
