CTD,20200325CCHSIO
NUMBER_HEADERS = 14
EXPOCODE = 325020190403
SECT_ID = I06S
STNNBR = 5
CASTNO = 2
DATE = 20190416
TIME = 2223
LATITUDE = -68.2795
LONGITUDE = 31.0967
DEPTH =   2321
INSTRUMENT_ID = 0830
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,/METER,
    1888.0,2,    0.1394,2,   34.6803,2, -229.3787,2,    0.0619,1,    0.1261,1,    0.0008,2
    1890.0,2,    0.1389,2,   34.6802,2, -227.6506,2,    0.0618,1,    0.1261,1,    0.0008,2
    1892.0,2,    0.1384,2,   34.6802,2, -225.8228,2,    0.0618,1,    0.1262,1,    0.0008,2
    1894.0,2,    0.1378,2,   34.6802,2, -223.4596,2,    0.0618,1,    0.1262,1,    0.0008,2
    1896.0,2,    0.1373,2,   34.6801,2, -221.2668,2,    0.0618,1,    0.1261,1,    0.0008,2
    1898.0,2,    0.1367,2,   34.6801,2, -218.9146,2,    0.0619,1,     0.126,1,    0.0008,2
    1900.0,2,    0.1363,2,   34.6801,2, -217.4597,2,    0.0619,1,     0.126,1,    0.0008,2
    1902.0,2,    0.1356,2,   34.6801,2, -215.0589,2,    0.0619,1,    0.1261,1,    0.0008,2
    1904.0,2,    0.1351,2,     34.68,2,  -212.925,2,    0.0618,1,    0.1263,1,    0.0008,2
    1906.0,2,    0.1345,2,     34.68,2, -210.7599,2,    0.0617,1,    0.1266,1,    0.0008,2
    1908.0,2,    0.1341,2,     34.68,2, -209.3006,2,    0.0618,1,    0.1267,1,    0.0008,2
    1910.0,2,    0.1337,2,     34.68,2, -207.6659,2,    0.0617,1,    0.1268,1,    0.0008,2
    1912.0,2,     0.133,2,     34.68,2, -204.7349,2,    0.0618,1,    0.1267,1,    0.0008,2
    1914.0,2,    0.1326,2,   34.6799,2,  -203.319,2,    0.0619,1,    0.1266,1,    0.0008,2
    1916.0,2,    0.1323,2,   34.6799,2, -202.0483,2,    0.0619,1,    0.1264,1,    0.0008,2
    1918.0,2,    0.1315,2,   34.6799,2, -198.9669,2,    0.0619,1,    0.1265,1,    0.0008,2
    1920.0,2,    0.1311,2,   34.6799,2, -197.3559,2,    0.0618,1,    0.1264,1,    0.0008,2
    1922.0,2,    0.1308,2,   34.6798,2, -196.0781,2,    0.0619,1,    0.1265,1,    0.0008,2
    1924.0,2,    0.1306,2,   34.6798,2, -195.1678,2,    0.0618,1,    0.1268,1,    0.0008,2
    1926.0,2,    0.1303,2,   34.6798,2, -193.9325,2,    0.0618,1,    0.1268,1,    0.0008,2
    1928.0,2,    0.1297,2,   34.6798,2, -191.7451,2,    0.0618,1,    0.1269,1,    0.0009,2
    1930.0,2,    0.1293,2,   34.6798,2, -190.0908,2,    0.0618,1,     0.127,1,    0.0011,2
    1932.0,2,    0.1289,2,   34.6797,2,  -188.573,2,    0.0618,1,    0.1272,1,    0.0012,2
    1934.0,2,    0.1284,2,   34.6797,2, -186.5708,2,    0.0619,1,    0.1272,1,    0.0012,2
    1936.0,2,    0.1279,2,   34.6797,2, -184.8694,2,    0.0619,1,    0.1272,1,    0.0012,2
    1938.0,2,    0.1276,2,   34.6797,2,  -183.659,2,    0.0619,1,    0.1272,1,    0.0012,2
    1940.0,2,    0.1272,2,   34.6797,2, -181.9482,2,    0.0618,1,    0.1272,1,    0.0012,2
    1942.0,2,    0.1267,2,   34.6796,2, -180.1128,2,    0.0617,1,     0.127,1,    0.0012,2
    1944.0,2,    0.1264,2,   34.6796,2, -178.7472,2,    0.0617,1,    0.1271,1,    0.0012,2
    1946.0,2,    0.1261,2,   34.6796,2, -177.1355,2,    0.0617,1,    0.1272,1,    0.0012,2
    1948.0,2,    0.1257,2,   34.6796,2, -175.7893,2,    0.0619,1,    0.1275,1,    0.0012,2
    1950.0,2,    0.1254,2,   34.6796,2, -174.7449,2,    0.0619,1,    0.1275,1,    0.0012,2
    1952.0,2,    0.1252,2,   34.6796,2, -173.5842,2,    0.0618,1,    0.1276,1,    0.0012,2
    1954.0,2,    0.1248,2,   34.6796,2, -172.0394,2,    0.0618,1,    0.1276,1,    0.0012,2
    1956.0,2,    0.1245,2,   34.6795,2, -170.9856,2,    0.0618,1,    0.1277,1,    0.0012,2
    1958.0,2,     0.124,2,   34.6795,2, -168.7155,2,    0.0618,1,     0.128,1,    0.0012,2
    1960.0,2,    0.1236,2,   34.6795,2, -167.2114,2,    0.0619,1,    0.1282,1,    0.0012,2
    1962.0,2,    0.1232,2,   34.6795,2, -165.6961,2,    0.0618,1,    0.1282,1,    0.0012,2
    1964.0,2,    0.1229,2,   34.6795,2, -164.3062,2,    0.0618,1,    0.1282,1,    0.0012,2
    1966.0,2,    0.1226,2,   34.6794,2, -163.2095,2,    0.0618,1,    0.1283,1,    0.0012,2
    1968.0,2,    0.1223,2,   34.6794,2,  -161.822,2,    0.0618,1,    0.1283,1,    0.0012,2
    1970.0,2,     0.122,2,   34.6794,2, -160.6125,2,    0.0618,1,    0.1284,1,    0.0012,2
    1972.0,2,    0.1217,2,   34.6794,2, -159.2533,2,    0.0618,1,    0.1285,1,    0.0012,2
    1974.0,2,    0.1214,2,   34.6794,2, -158.3197,2,    0.0617,1,    0.1284,1,    0.0012,2
    1976.0,2,    0.1211,2,   34.6794,2, -157.0479,2,    0.0617,1,    0.1285,1,    0.0012,2
    1978.0,2,    0.1208,2,   34.6794,2, -155.9188,2,    0.0617,1,    0.1286,1,    0.0012,2
    1980.0,2,    0.1204,2,   34.6793,2, -153.8067,2,    0.0617,1,    0.1286,1,    0.0012,2
    1982.0,2,    0.1201,2,   34.6793,2, -152.4157,2,    0.0617,1,    0.1286,1,    0.0012,2
    1984.0,2,    0.1197,2,   34.6793,2, -151.0415,2,    0.0617,1,     0.129,1,    0.0012,2
    1986.0,2,    0.1196,2,   34.6793,2, -150.5759,2,    0.0617,1,    0.1288,1,    0.0012,2
    1988.0,2,    0.1194,2,   34.6793,2, -149.7861,2,    0.0617,1,    0.1288,1,    0.0012,2
    1990.0,2,    0.1193,2,   34.6793,2, -149.0539,2,    0.0617,1,    0.1287,1,    0.0012,2
    1992.0,2,     0.119,2,   34.6792,2, -147.8778,2,    0.0618,1,    0.1287,1,    0.0012,2
    1994.0,2,    0.1187,2,   34.6792,2, -146.8365,2,    0.0617,1,    0.1289,1,    0.0012,2
    1996.0,2,    0.1184,2,   34.6792,2, -145.5543,2,    0.0616,1,     0.129,1,    0.0012,2
    1998.0,2,    0.1182,2,   34.6792,2, -144.6004,2,    0.0617,1,     0.129,1,    0.0012,2
    2000.0,2,    0.1179,2,   34.6792,2, -143.3438,2,    0.0617,1,    0.1289,1,    0.0012,2
    2002.0,2,    0.1176,2,   34.6792,2, -142.2396,2,    0.0618,1,     0.129,1,    0.0012,2
    2004.0,2,    0.1173,2,   34.6792,2, -140.7943,2,    0.0617,1,     0.129,1,    0.0012,2
    2006.0,2,     0.117,2,   34.6792,2, -139.6383,2,    0.0618,1,    0.1291,1,    0.0012,2
    2008.0,2,    0.1165,2,   34.6791,2, -137.8041,2,    0.0617,1,     0.129,1,    0.0012,2
    2010.0,2,    0.1164,2,   34.6791,2, -137.0924,2,    0.0617,1,     0.129,1,    0.0012,2
    2012.0,2,    0.1162,2,   34.6791,2,  -136.133,2,    0.0618,1,     0.129,1,    0.0012,2
    2014.0,2,    0.1159,2,   34.6791,2, -135.2826,2,    0.0617,1,    0.1289,1,    0.0012,2
    2016.0,2,    0.1157,2,   34.6791,2, -134.4073,2,    0.0617,1,    0.1289,1,    0.0012,2
    2018.0,2,    0.1155,2,   34.6791,2, -133.2243,2,    0.0617,1,    0.1289,1,    0.0012,2
    2020.0,2,    0.1153,2,   34.6791,2, -132.3714,2,    0.0617,1,    0.1289,1,    0.0012,2
    2022.0,2,    0.1149,2,   34.6791,2, -131.1088,2,    0.0617,1,    0.1289,1,    0.0012,2
    2024.0,2,    0.1147,2,    34.679,2, -130.2868,2,    0.0617,1,     0.129,1,    0.0012,2
    2026.0,2,    0.1145,2,    34.679,2, -128.9413,2,    0.0618,1,    0.1289,1,    0.0012,2
    2028.0,2,    0.1141,2,    34.679,2,  -127.408,2,    0.0618,1,    0.1289,1,    0.0012,2
    2030.0,2,     0.114,2,    34.679,2, -126.7914,2,    0.0617,1,    0.1289,1,    0.0012,2
    2032.0,2,    0.1138,2,    34.679,2, -125.9105,2,    0.0617,1,    0.1289,1,    0.0012,2
    2034.0,2,    0.1135,2,   34.6789,2, -124.6852,2,    0.0617,1,    0.1289,1,    0.0012,2
    2036.0,2,    0.1133,2,   34.6789,2, -123.7201,2,    0.0617,1,    0.1288,1,    0.0012,2
    2038.0,2,    0.1128,2,   34.6789,2,   -121.74,2,    0.0617,1,    0.1288,1,    0.0012,2
    2040.0,2,    0.1126,2,   34.6789,2, -120.7757,2,    0.0618,1,    0.1288,1,    0.0012,2
    2042.0,2,    0.1126,2,   34.6789,2, -120.9202,2,    0.0616,1,    0.1288,1,    0.0012,2
    2044.0,2,    0.1124,2,   34.6789,2, -120.3544,2,    0.0616,1,    0.1289,1,    0.0012,2
    2046.0,2,    0.1122,2,   34.6789,2, -119.4684,2,    0.0616,1,    0.1288,1,    0.0012,2
    2048.0,2,     0.112,2,   34.6788,2, -118.4558,2,    0.0616,1,    0.1288,1,    0.0012,2
    2050.0,2,    0.1117,2,   34.6788,2, -117.2987,2,    0.0617,1,    0.1287,1,    0.0012,2
    2052.0,2,    0.1115,2,   34.6788,2, -116.1885,2,    0.0617,1,    0.1288,1,    0.0012,2
    2054.0,2,    0.1112,2,   34.6788,2, -114.7597,2,    0.0617,1,    0.1288,1,    0.0012,2
    2056.0,2,    0.1109,2,   34.6788,2, -113.7883,2,    0.0617,1,    0.1289,1,    0.0012,2
    2058.0,2,    0.1106,2,   34.6788,2, -112.3333,2,    0.0617,1,     0.129,1,    0.0012,2
    2060.0,2,    0.1104,2,   34.6787,2, -111.4786,2,    0.0617,1,    0.1289,1,    0.0012,2
    2062.0,2,    0.1102,2,   34.6787,2, -110.7916,2,    0.0617,1,    0.1289,1,    0.0012,2
    2064.0,2,    0.1101,2,   34.6787,2, -110.0033,2,    0.0617,1,     0.129,1,    0.0012,2
    2066.0,2,    0.1098,2,   34.6787,2, -108.8599,2,    0.0618,1,     0.129,1,    0.0012,2
    2068.0,2,    0.1097,2,   34.6787,2, -108.2129,2,    0.0618,1,     0.129,1,    0.0012,2
    2070.0,2,    0.1094,2,   34.6787,2, -106.9709,2,    0.0618,1,     0.129,1,    0.0012,2
    2072.0,2,    0.1091,2,   34.6787,2, -105.6789,2,    0.0619,1,    0.1288,1,    0.0012,2
    2074.0,2,    0.1089,2,   34.6787,2, -104.7943,2,    0.0619,1,    0.1288,1,    0.0012,2
    2076.0,2,    0.1088,2,   34.6787,2, -104.3402,2,    0.0618,1,    0.1286,1,    0.0012,2
    2078.0,2,    0.1087,2,   34.6787,2, -103.8981,2,    0.0618,1,    0.1286,1,    0.0012,2
    2080.0,2,    0.1085,2,   34.6786,2, -103.1394,2,    0.0617,1,    0.1286,1,    0.0012,2
    2082.0,2,    0.1082,2,   34.6786,2, -101.7945,2,    0.0617,1,    0.1286,1,    0.0012,2
    2084.0,2,    0.1079,2,   34.6786,2, -100.4623,2,    0.0618,1,    0.1286,1,    0.0012,2
    2086.0,2,    0.1077,2,   34.6786,2,  -99.6129,2,    0.0618,1,    0.1286,1,    0.0012,2
    2088.0,2,    0.1075,2,   34.6786,2,  -98.6686,2,    0.0618,1,    0.1285,1,    0.0012,2
    2090.0,2,    0.1073,2,   34.6786,2,  -97.7734,2,    0.0618,1,    0.1287,1,    0.0012,2
    2092.0,2,    0.1071,2,   34.6786,2,  -96.7893,2,    0.0619,1,     0.129,1,    0.0012,2
    2094.0,2,     0.107,2,   34.6786,2,  -96.1298,2,    0.0619,1,    0.1289,1,    0.0012,2
    2096.0,2,    0.1067,2,   34.6786,2,  -95.2224,2,    0.0619,1,    0.1287,1,    0.0012,2
    2098.0,2,    0.1065,2,   34.6786,2,  -94.3115,2,    0.0618,1,    0.1286,1,    0.0012,2
    2100.0,2,    0.1064,2,   34.6785,2,  -93.7441,2,    0.0619,1,    0.1286,1,    0.0012,2
    2102.0,2,    0.1062,2,   34.6785,2,  -92.9528,2,    0.0618,1,    0.1287,1,    0.0012,2
    2104.0,2,    0.1059,2,   34.6785,2,  -91.6083,2,    0.0617,1,    0.1287,1,    0.0012,2
    2106.0,2,    0.1057,2,   34.6785,2,  -90.4971,2,    0.0617,1,    0.1291,1,    0.0012,2
    2108.0,2,    0.1054,2,   34.6785,2,  -89.6509,2,    0.0617,1,    0.1291,1,    0.0012,2
    2110.0,2,    0.1053,2,   34.6785,2,  -89.0749,2,    0.0617,1,     0.129,1,    0.0012,2
    2112.0,2,    0.1051,2,   34.6785,2,  -87.9833,2,    0.0618,1,     0.129,1,    0.0012,2
    2114.0,2,    0.1049,2,   34.6785,2,  -87.2606,2,    0.0619,1,     0.129,1,    0.0012,2
    2116.0,2,    0.1048,2,   34.6785,2,  -86.7718,2,    0.0619,1,    0.1289,1,    0.0012,2
    2118.0,2,    0.1046,2,   34.6785,2,  -86.0652,2,    0.0619,1,    0.1291,1,    0.0012,2
    2120.0,2,    0.1044,2,   34.6785,2,  -85.1842,2,    0.0619,1,    0.1293,1,    0.0012,2
    2122.0,2,    0.1041,2,   34.6785,2,  -84.0123,2,    0.0619,1,    0.1294,1,    0.0013,2
    2124.0,2,    0.1039,2,   34.6784,2,  -82.9555,2,    0.0619,1,    0.1293,1,    0.0014,2
    2126.0,2,    0.1036,2,   34.6784,2,  -81.7378,2,    0.0618,1,     0.129,1,    0.0013,2
    2128.0,2,    0.1034,2,   34.6784,2,  -80.7939,2,    0.0618,1,     0.129,1,    0.0013,2
    2130.0,2,    0.1031,2,   34.6784,2,  -79.5167,2,    0.0618,1,    0.1293,1,    0.0015,2
    2132.0,2,    0.1029,2,   34.6784,2,  -78.4145,2,    0.0619,1,    0.1294,1,    0.0016,2
    2134.0,2,    0.1027,2,   34.6784,2,    -77.75,2,    0.0619,1,    0.1294,1,    0.0016,2
    2136.0,2,    0.1025,2,   34.6784,2,  -76.8754,2,    0.0619,1,    0.1294,1,    0.0016,2
    2138.0,2,    0.1022,2,   34.6784,2,  -75.5307,2,    0.0618,1,    0.1295,1,    0.0016,2
    2140.0,2,    0.1021,2,   34.6784,2,  -75.0693,2,    0.0618,1,    0.1294,1,    0.0016,2
    2142.0,2,    0.1019,2,   34.6783,2,  -73.9996,2,    0.0617,1,    0.1297,1,    0.0016,2
    2144.0,2,    0.1016,2,   34.6783,2,   -72.743,2,    0.0617,1,    0.1299,1,    0.0016,2
    2146.0,2,    0.1013,2,   34.6783,2,  -71.3967,2,    0.0617,1,    0.1301,1,    0.0016,2
    2148.0,2,     0.101,2,   34.6783,2,  -70.3118,2,    0.0617,1,    0.1301,1,    0.0016,2
    2150.0,2,    0.1007,2,   34.6783,2,  -68.9778,2,    0.0617,1,    0.1293,1,    0.0016,2
    2152.0,2,    0.1005,2,   34.6783,2,  -67.9627,2,    0.0617,1,    0.1294,1,    0.0016,2
    2154.0,2,    0.1002,2,   34.6783,2,   -66.924,2,    0.0616,1,    0.1294,1,    0.0016,2
    2156.0,2,    0.0998,2,   34.6783,2,  -65.0448,2,    0.0618,1,    0.1295,1,    0.0016,2
    2158.0,2,    0.0995,2,   34.6782,2,  -63.8551,2,    0.0618,1,    0.1295,1,    0.0016,2
    2160.0,2,    0.0993,2,   34.6782,2,  -62.9456,2,    0.0618,1,    0.1295,1,    0.0016,2
    2162.0,2,    0.0988,2,   34.6782,2,  -61.1254,2,    0.0617,1,    0.1301,1,    0.0016,2
    2164.0,2,    0.0986,2,   34.6782,2,  -60.0983,2,    0.0617,1,      0.13,1,    0.0016,2
    2166.0,2,    0.0982,2,   34.6782,2,  -58.4817,2,    0.0617,1,      0.13,1,    0.0016,2
    2168.0,2,    0.0979,2,   34.6782,2,  -56.7973,2,    0.0617,1,    0.1297,1,    0.0016,2
    2170.0,2,    0.0976,2,   34.6781,2,  -55.7439,2,    0.0617,1,    0.1297,1,    0.0016,2
    2172.0,2,    0.0969,2,   34.6781,2,  -52.4994,2,    0.0617,1,    0.1298,1,    0.0016,2
    2174.0,2,    0.0965,2,   34.6781,2,  -51.1175,2,    0.0616,1,    0.1304,1,    0.0016,2
    2176.0,2,    0.0962,2,   34.6781,2,  -49.8401,2,    0.0616,1,    0.1304,1,    0.0016,2
    2178.0,2,    0.0962,2,   34.6781,2,  -49.6132,2,    0.0615,1,    0.1306,1,    0.0016,2
    2180.0,2,    0.0958,2,   34.6781,2,  -47.9901,2,    0.0616,1,    0.1306,1,    0.0016,2
    2182.0,2,    0.0952,2,    34.678,2,  -45.3364,2,    0.0616,1,    0.1305,1,    0.0016,2
    2184.0,2,    0.0947,2,    34.678,2,   -43.512,2,    0.0616,1,    0.1299,1,    0.0016,2
    2186.0,2,    0.0945,2,    34.678,2,  -42.6571,2,    0.0617,1,    0.1299,1,    0.0016,2
    2188.0,2,    0.0943,2,    34.678,2,  -41.3895,2,    0.0617,1,    0.1298,1,    0.0016,2
    2190.0,2,     0.094,2,    34.678,2,  -40.3277,2,    0.0617,1,    0.1298,1,    0.0016,2
    2192.0,2,    0.0934,2,   34.6779,2,  -37.6134,2,    0.0616,1,    0.1298,1,    0.0016,2
    2194.0,2,    0.0931,2,   34.6779,2,  -36.3329,2,    0.0617,1,      0.13,1,    0.0016,2
    2196.0,2,    0.0928,2,   34.6779,2,  -34.9814,2,    0.0617,1,    0.1301,1,    0.0016,2
    2198.0,2,    0.0924,2,   34.6779,2,  -33.3149,2,    0.0618,1,    0.1302,1,    0.0016,2
    2200.0,2,    0.0918,2,   34.6779,2,  -30.7394,2,    0.0617,1,    0.1303,1,    0.0016,2
    2202.0,2,    0.0909,2,   34.6778,2,   -27.278,2,    0.0617,1,    0.1301,1,    0.0016,2
    2204.0,2,    0.0905,2,   34.6778,2,  -25.4365,2,    0.0617,1,      0.13,1,    0.0016,2
    2206.0,2,    0.0901,2,   34.6778,2,  -23.8644,2,    0.0617,1,      0.13,1,    0.0017,2
    2208.0,2,    0.0893,2,   34.6778,2,  -20.2761,2,    0.0617,1,    0.1298,1,    0.0019,2
    2210.0,2,    0.0889,2,   34.6777,2,  -18.5505,2,    0.0617,1,    0.1297,1,    0.0019,2
    2212.0,2,    0.0881,2,   34.6777,2,  -15.4025,2,    0.0617,1,    0.1298,1,    0.0017,2
    2214.0,2,    0.0877,2,   34.6777,2,  -13.3694,2,    0.0618,1,      0.13,1,    0.0017,2
    2216.0,2,     0.087,2,   34.6776,2,  -10.3992,2,    0.0617,1,    0.1303,1,    0.0019,2
    2218.0,2,    0.0863,2,   34.6776,2,   -7.4361,2,    0.0617,1,    0.1304,1,    0.0020,2
    2220.0,2,    0.0857,2,   34.6776,2,   -5.1857,2,    0.0617,1,    0.1305,1,    0.0020,2
    2222.0,2,    0.0852,2,   34.6776,2,   -3.0936,2,    0.0616,1,    0.1304,1,    0.0020,2
    2224.0,2,    0.0846,2,   34.6775,2,   -0.4569,2,    0.0616,1,    0.1304,1,    0.0020,2
    2226.0,2,    0.0839,2,   34.6775,2,    2.7158,2,    0.0616,1,    0.1305,1,    0.0020,2
    2228.0,2,    0.0834,2,   34.6774,2,    4.7609,2,    0.0616,1,    0.1305,1,    0.0020,2
    2230.0,2,    0.0829,2,   34.6774,2,    6.7982,2,    0.0615,1,    0.1303,1,    0.0020,2
    2232.0,2,    0.0822,2,   34.6774,2,    9.7885,2,    0.0616,1,    0.1304,1,    0.0020,2
    2234.0,2,    0.0813,2,   34.6773,2,   13.7171,2,    0.0616,1,      0.13,1,    0.0020,2
    2236.0,2,    0.0808,2,   34.6773,2,   15.4694,2,    0.0616,1,    0.1299,1,    0.0020,2
    2238.0,2,      0.08,2,   34.6773,2,   19.1161,2,    0.0617,1,    0.1302,1,    0.0020,2
    2240.0,2,     0.079,2,   34.6772,2,   23.3563,2,    0.0617,1,    0.1303,1,    0.0020,2
    2242.0,2,    0.0779,2,   34.6772,2,   27.9013,2,    0.0617,1,    0.1302,1,    0.0020,2
    2244.0,2,    0.0774,2,   34.6771,2,   30.1005,2,    0.0617,1,    0.1305,1,    0.0020,2
    2246.0,2,    0.0768,2,   34.6771,2,   32.5899,2,    0.0616,1,    0.1307,1,    0.0020,2
    2248.0,2,     0.076,2,   34.6771,2,   36.2544,2,    0.0616,1,    0.1307,1,    0.0021,2
    2250.0,2,    0.0753,2,   34.6771,2,   39.2091,2,    0.0617,1,    0.1308,1,    0.0023,2
    2252.0,2,    0.0742,2,   34.6771,2,    43.697,2,    0.0616,1,    0.1311,1,    0.0024,2
    2254.0,2,    0.0736,2,   34.6771,2,   46.4789,2,    0.0615,1,    0.1309,1,    0.0024,2
    2256.0,2,    0.0728,2,    34.677,2,   50.1915,2,    0.0615,1,    0.1312,1,    0.0024,2
    2258.0,2,    0.0721,2,    34.677,2,   53.0869,2,    0.0615,1,    0.1315,1,    0.0024,2
    2260.0,2,    0.0707,2,    34.677,2,   59.6569,2,    0.0615,1,    0.1314,1,    0.0024,2
    2262.0,2,    0.0699,2,   34.6769,2,   63.2708,2,    0.0616,1,    0.1317,1,    0.0024,2
    2264.0,2,    0.0682,2,   34.6769,2,   71.0298,2,    0.0616,1,    0.1321,1,    0.0024,2
    2266.0,2,    0.0665,2,   34.6768,2,   78.5911,2,    0.0616,1,     0.132,1,    0.0024,2
    2268.0,2,    0.0648,2,   34.6767,2,    86.533,2,    0.0616,1,    0.1321,1,    0.0024,2
    2270.0,2,     0.063,2,   34.6766,2,   95.0994,2,    0.0616,1,    0.1321,1,    0.0024,2
    2272.0,2,     0.062,2,   34.6766,2,   99.8667,2,    0.0618,1,    0.1318,1,    0.0024,2
    2274.0,2,    0.0599,2,   34.6765,2,  109.7147,2,    0.0618,1,    0.1317,1,    0.0024,2
    2276.0,2,    0.0579,2,   34.6764,2,  118.5921,2,    0.0616,1,    0.1318,1,    0.0024,2
    2278.0,2,    0.0564,2,   34.6763,2,  125.7684,2,    0.0615,1,    0.1318,1,    0.0024,2
    2280.0,2,    0.0549,2,   34.6762,2,  133.5632,2,    0.0616,1,    0.1318,1,    0.0024,2
    2282.0,2,    0.0529,2,   34.6761,2,   143.095,2,    0.0617,1,    0.1318,1,    0.0024,2
    2284.0,2,    0.0512,2,    34.676,2,  151.2636,2,    0.0617,1,    0.1317,1,    0.0024,2
    2286.0,2,    0.0489,2,   34.6759,2,   162.556,2,    0.0616,1,    0.1317,1,    0.0024,2
    2288.0,2,     0.047,2,   34.6758,2,  171.7649,2,    0.0615,1,     0.131,1,    0.0024,2
    2290.0,2,    0.0452,2,   34.6757,2,  181.2214,2,    0.0616,1,    0.1312,1,    0.0024,2
    2292.0,2,    0.0436,2,   34.6756,2,  188.7529,2,    0.0615,1,    0.1316,1,    0.0024,2
    2294.0,2,    0.0425,2,   34.6756,2,  194.2968,2,    0.0614,1,    0.1316,1,    0.0024,2
    2296.0,2,    0.0402,2,   34.6755,2,  205.9823,2,    0.0615,1,    0.1315,1,    0.0024,2
    2298.0,2,    0.0387,2,   34.6755,2,  213.4553,2,    0.0615,1,    0.1316,1,    0.0024,2
    2300.0,2,    0.0372,2,   34.6755,2,  221.2041,2,    0.0616,1,    0.1319,1,    0.0024,2
    2302.0,2,    0.0354,2,   34.6754,2,  230.3938,2,    0.0615,1,    0.1321,1,    0.0025,2
    2304.0,2,    0.0343,2,   34.6754,2,  235.7786,2,    0.0616,1,    0.1318,1,    0.0027,2
    2306.0,2,    0.0327,2,   34.6755,2,   244.068,2,    0.0616,1,    0.1316,1,    0.0028,2
    2308.0,2,    0.0313,2,   34.6756,2,  251.5841,2,    0.0616,1,     0.132,1,    0.0028,2
    2310.0,2,    0.0302,2,   34.6758,2,  257.5355,2,    0.0617,1,    0.1321,1,    0.0028,2
