STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-14,0.00,47,21
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-15,0.74,41,28
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-16,0.44,43,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-17,0.02,42,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-18,0.17,38,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-19,0.17,38,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-20,0.30,44,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-21,0.25,35,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-22,0.01,35,22
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-23,0.00,33,20
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-24,0.04,33,17
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-25,0.00,33,10
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-26,0.25,31,21
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-27,0.03,31,24
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-02-28,0.00,32,18
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-01,0.00,42,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-02,0.08,43,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-03,0.12,46,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-04,0.00,40,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-05,0.03,38,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-06,0.02,37,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-07,0.50,36,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-08,0.02,37,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-09,0.31,38,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-10,0.00,54,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-11,0.07,50,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-12,0.00,50,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-13,0.56,46,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-14,0.37,60,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-15,0.05,57,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-16,0.00,47,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-17,0.17,49,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-18,0.26,56,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-19,0.00,47,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-20,0.00,51,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-21,0.46,50,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-22,0.02,51,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-23,0.00,48,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-24,0.38,45,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-25,0.00,50,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-26,0.05,49,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-27,0.21,52,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-28,0.02,46,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-29,0.37,50,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-30,0.04,52,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-03-31,0.00,56,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-01,0.00,55,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-02,0.00,53,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-03,0.00,51,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-04,0.00,54,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-05,0.08,62,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-06,0.05,57,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-07,0.16,60,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-08,0.02,44,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-09,0.00,47,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-10,0.16,49,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-11,0.00,56,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-12,0.29,54,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-13,0.03,53,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-14,0.00,50,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-15,0.00,50,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-16,0.00,60,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-17,0.51,55,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-18,0.09,57,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-19,0.00,61,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-20,0.02,56,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-21,0.00,57,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-22,0.00,64,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-23,0.01,57,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-24,0.03,52,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-25,0.09,55,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-26,0.06,55,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-27,0.00,51,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-28,0.00,57,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-29,0.00,58,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-04-30,0.00,61,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-01,0.03,50,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-02,0.00,58,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-03,0.00,69,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-04,0.00,83,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-05,0.13,69,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-06,0.04,53,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-07,0.00,60,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-08,0.00,65,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-09,0.00,70,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-10,0.00,77,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-11,0.19,71,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-12,0.00,52,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-13,0.19,54,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-14,0.04,53,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-15,0.00,58,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-16,0.39,54,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-17,0.00,59,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-18,0.00,63,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-19,0.00,69,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-20,0.30,65,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-21,0.00,78,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-22,0.00,82,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-23,0.00,82,57
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-24,0.00,64,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-25,0.00,63,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-26,0.00,74,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-27,0.00,80,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-28,0.00,85,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-29,0.00,87,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-30,0.00,90,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-05-31,0.00,72,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-01,0.03,73,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-02,0.00,75,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-03,0.00,83,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-04,0.00,66,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-05,0.00,74,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-06,0.00,83,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-07,0.00,94,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-08,0.06,74,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-09,0.00,67,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-10,0.00,64,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-11,0.00,71,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-12,0.00,79,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-13,0.00,72,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-14,0.00,69,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-15,0.38,66,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-16,0.03,70,53
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-17,0.00,70,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-18,0.00,79,57
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-19,0.00,88,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-20,0.00,87,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-21,0.00,79,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-22,0.00,77,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-23,0.00,81,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-24,0.00,86,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-25,0.00,93,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-26,0.14,89,63
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-27,0.00,82,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-28,0.07,80,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-29,0.00,79,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-06-30,0.00,85,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-01,0.00,88,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-02,0.00,88,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-03,0.00,85,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-04,0.00,89,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-05,0.00,94,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-06,0.00,98,65
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-07,0.00,99,66
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-08,0.00,93,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-09,0.00,91,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-10,0.00,83,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-11,0.00,81,57
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-12,0.00,86,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-13,0.00,88,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-14,0.00,93,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-15,0.00,90,67
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-16,0.00,77,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-17,0.00,81,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-18,0.00,86,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-19,0.00,88,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-20,0.00,79,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-21,0.00,80,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-22,0.00,88,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-23,0.00,93,65
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-24,0.00,87,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-25,0.00,90,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-26,0.00,92,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-27,0.00,89,64
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-28,0.00,91,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-29,0.00,92,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-30,0.00,92,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-07-31,0.00,92,63
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-01,0.00,95,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-02,0.00,93,65
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-03,0.00,95,68
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-04,0.00,95,66
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-05,0.00,90,63
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-06,0.00,92,64
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-07,0.00,95,64
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-08,0.00,94,65
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-09,0.00,92,67
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-10,0.00,94,63
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-11,0.00,97,67
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-12,0.00,85,66
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-13,0.00,75,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-14,0.00,75,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-15,0.00,80,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-16,0.00,84,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-17,0.00,84,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-18,0.00,86,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-19,0.00,80,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-20,0.00,80,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-21,0.00,86,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-22,0.00,90,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-23,0.00,84,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-24,0.00,81,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-25,0.00,79,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-26,0.00,85,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-27,0.00,92,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-28,0.00,91,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-29,0.00,98,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-30,0.00,91,65
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-08-31,0.00,84,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-01,0.00,88,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-02,0.00,94,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-03,0.00,93,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-04,0.00,88,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-05,0.00,82,64
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-06,0.00,86,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-07,0.00,85,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-08,0.00,83,63
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-09,0.00,78,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-10,0.00,76,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-11,0.00,84,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-12,0.00,87,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-13,0.00,75,53
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-14,0.00,67,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-15,0.00,66,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-16,0.00,67,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-17,0.01,70,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-18,0.21,61,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-19,0.62,51,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-20,0.13,48,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-21,0.24,50,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-22,0.00,60,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-23,0.00,60,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-24,0.00,67,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-25,0.00,67,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-26,0.00,72,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-27,0.00,74,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-28,0.00,78,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-29,0.00,77,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-09-30,0.00,63,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-01,0.00,60,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-02,0.00,54,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-03,0.00,58,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-04,0.00,64,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-05,0.00,65,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-06,0.00,66,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-07,0.00,60,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-08,0.00,58,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-09,0.00,58,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-10,0.00,63,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-11,0.02,51,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-12,0.13,47,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-13,0.20,42,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-14,0.00,49,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-15,0.00,59,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-16,0.00,63,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-17,0.00,64,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-18,0.14,56,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-19,0.29,57,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-20,0.09,52,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-21,0.33,48,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-22,0.20,55,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-23,0.00,56,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-24,0.00,58,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-25,0.00,54,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-26,0.00,56,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-27,0.00,56,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-28,0.00,58,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-29,0.00,57,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-30,0.00,50,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-10-31,0.00,49,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-01,0.04,51,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-02,0.10,47,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-03,0.15,41,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-04,0.08,34,26
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-05,0.33,33,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-06,0.02,33,16
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-07,0.00,32,16
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-08,0.00,36,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-09,0.26,41,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-10,0.09,39,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-11,0.00,43,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-12,0.01,50,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-13,0.14,47,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-14,0.00,46,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-15,0.09,49,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-16,0.14,43,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-17,0.00,44,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-18,0.00,43,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-19,0.03,43,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-20,0.44,47,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-21,0.44,48,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-22,0.01,55,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-23,0.12,57,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-24,0.00,45,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-25,0.05,43,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-26,0.15,57,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-27,0.00,42,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-28,0.18,40,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-29,0.00,39,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-11-30,0.01,37,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",2017-12-01,0.00,41,33
