CTD,20171201CCHSIOSEE
NUMBER_HEADERS = 14
EXPOCODE = 33RR20080204
SECT_ID = I06S
STNNBR = 97
CASTNO = 1
DATE = 20080305
TIME = 2343
LATITUDE = -68.2939
LONGITUDE = 31.1577
DEPTH =  1965
INSTRUMENT_ID = 725
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,FLUORM,FLUORM_FLAG_W,PAR,PAR_FLAG_W,SPAR,SPAR_FLAG_W,CTDNOBS,CTDETIME,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,,,SECONDS,/METER,
    1920.0,2,    0.1027,2,   34.6654,2,     224.5,2,     0.224,1,  -999.000,9,     0.004,1,        48,    2591.4,    0.0016,2
    1922.0,2,    0.1027,2,   34.6654,2,     224.4,2,     0.224,1,  -999.000,9,     0.005,1,        36,    2598.7,    0.0016,2
    1924.0,2,    0.1030,2,   34.6655,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,        72,    2600.9,    0.0016,2
    1926.0,2,    0.1031,2,   34.6654,2,     224.5,2,     0.223,1,  -999.000,9,     0.004,1,        36,    2607.2,    0.0016,2
    1928.0,2,    0.1031,2,   34.6656,2,     224.5,2,     0.224,1,  -999.000,9,     0.004,1,        48,    2608.9,    0.0016,2
    1930.0,2,    0.1033,2,   34.6654,2,     224.3,2,     0.224,1,  -999.000,9,     0.004,1,       120,    2612.4,    0.0016,2
    1932.0,2,    0.1033,2,   34.6653,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,        72,    2616.4,    0.0016,2
    1934.0,2,    0.1032,2,   34.6655,2,     224.5,2,     0.224,1,  -999.000,9,     0.004,1,        60,    2619.2,    0.0016,2
    1936.0,2,    0.1027,2,   34.6654,2,     224.5,2,     0.223,1,  -999.000,9,     0.004,1,        84,    2623.5,    0.0016,2
    1938.0,2,    0.1026,2,   34.6651,2,     224.6,2,     0.224,1,  -999.000,9,     0.004,1,       108,    2629.7,    0.0016,2
    1940.0,2,    0.1027,2,   34.6652,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,       156,    2636.4,    0.0016,2
    1942.0,2,    0.1020,2,   34.6653,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,        72,    2641.9,    0.0016,2
    1944.0,2,    0.1025,2,   34.6651,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,       180,    2648.1,    0.0016,2
    1946.0,2,    0.1018,2,   34.6653,2,     224.4,2,     0.224,1,  -999.000,9,     0.004,1,        72,    2653.9,    0.0016,2
    1948.0,2,    0.1025,2,   34.6651,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,       168,    2658.9,    0.0016,2
    1950.0,2,    0.1027,2,   34.6649,2,     224.3,2,     0.223,1,  -999.000,9,     0.004,1,       144,    2665.4,    0.0016,2
    1952.0,2,    0.1037,2,   34.6653,2,     224.3,2,     0.223,1,  -999.000,9,     0.004,1,       120,    2671.2,    0.0016,2
    1954.0,2,    0.1038,2,   34.6653,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,        84,    2677.5,    0.0016,2
    1956.0,2,    0.1044,2,   34.6654,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,        84,    2682.7,    0.0016,2
    1958.0,2,    0.1039,2,   34.6654,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,        60,    2689.7,    0.0016,2
    1960.0,2,    0.1035,2,   34.6652,2,     224.3,2,     0.223,1,  -999.000,9,     0.005,1,       132,    2695.0,    0.0016,2
    1962.0,2,    0.1037,2,   34.6652,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,        72,    2700.9,    0.0016,2
    1964.0,2,    0.1027,2,   34.6653,2,     224.4,2,     0.223,1,  -999.000,9,     0.004,1,        96,    2705.2,    0.0024,2
    1966.0,2,    0.1013,2,   34.6649,2,     224.5,2,     0.223,1,  -999.000,9,     0.005,1,        48,    2713.9,    0.0044,2
